"age;""job"";""marital"";""education"";""default"";""housing"";""loan"";""contact"";""month"";""day_of_week"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""emp.var.rate"";""cons.price.idx"";""cons.conf.idx"";""euribor3m"";""nr.employed"";""y""",household_id,total_spend,avg_transaction_amount,transaction_count,login_frequency_monthly,mobile_app_sessions,customer_service_calls_30d,credit_score,debt_to_income_ratio,delinquency_flag_90d
"35;""services"";""single"";""high.school"";""no"";""no"";""yes"";""telephone"";""may"";""thu"";225;7;999;1;""failure"";-1.8;92.893;-46.2;1.266;5099.1;""no""",HH_34818,309.3279851439445,309.3279851439445,1,8,4,0,709,0.455853387678256,0
"58;""entrepreneur"";""divorced"";""professional.course"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";346;5;999;0;""nonexistent"";-1.8;92.893;-46.2;1.266;5099.1;""no""",HH_34819,46.46458277647566,46.46458277647566,1,9,11,0,754,0.3091205262811582,0
"38;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""cellular"";""may"";""thu"";197;4;999;0;""nonexistent"";-1.8;92.893;-46.2;1.266;5099.1;""no""",HH_34820,37.96315808413917,37.96315808413917,1,9,3,0,671,0.2894845708236674,0
"34;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""may"";""thu"";290;4;999;0;""nonexistent"";-1.8;92.893;-46.2;1.266;5099.1;""no""",HH_34821,42.61062636932283,42.61062636932283,1,7,3,0,611,0.4432579988937084,0
"35;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""may"";""thu"";8;9;999;0;""nonexistent"";-1.8;92.893;-46.2;1.266;5099.1;""no""",HH_34822,115.98467060327428,115.98467060327428,1,11,9,1,601,0.2410541613653229,0
"33;""admin."";""single"";""basic.6y"";""unknown"";""yes"";""no"";""cellular"";""may"";""thu"";72;2;999;0;""nonexistent"";-1.8;92.893;-46.2;1.266;5099.1;""no""",HH_34823,51.6512803085249,51.6512803085249,1,13,2,1,648,0.4755060494693079,0
"22;""student"";""single"";""high.school"";""no"";""yes"";""yes"";""telephone"";""may"";""thu"";382;3;999;1;""failure"";-1.8;92.893;-46.2;1.266;5099.1;""no""",HH_34824,23.87040765034319,23.87040765034319,1,12,2,0,810,0.5490654385590241,0
"57;""retired"";""married"";""basic.6y"";""no"";""no"";""no"";""cellular"";""may"";""thu"";100;3;999;1;""failure"";-1.8;92.893;-46.2;1.266;5099.1;""no""",HH_34825,783.9809745367293,783.9809745367293,1,8,5,1,705,0.3770604814517267,0
"59;""management"";""married"";""basic.4y"";""unknown"";""unknown"";""unknown"";""cellular"";""may"";""thu"";165;4;999;1;""failure"";-1.8;92.893;-46.2;1.266;5099.1;""no""",HH_34826,346.0390168351342,346.0390168351342,1,5,4,1,687,0.2592416844907846,0
"28;""student"";""single"";""university.degree"";""no"";""no"";""yes"";""cellular"";""may"";""thu"";647;4;999;0;""nonexistent"";-1.8;92.893;-46.2;1.266;5099.1;""yes""",HH_34827,151.18380019555926,151.18380019555926,1,14,7,2,727,0.1606689970832221,0
"25;""management"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""may"";""thu"";506;2;999;0;""nonexistent"";-1.8;92.893;-46.2;1.266;5099.1;""no""",HH_34828,333.21005032009094,333.21005032009094,1,16,4,0,645,0.4590348079446074,0
"26;""housemaid"";""single"";""unknown"";""no"";""yes"";""yes"";""cellular"";""may"";""fri"";140;3;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34829,411.0768763402924,411.0768763402924,1,11,3,0,676,0.2589890722580131,0
"30;""blue-collar"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";168;4;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34830,169.10190798184576,169.10190798184576,1,12,2,0,604,0.2990249785211287,0
"30;""management"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";253;4;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34831,109.68337344254154,109.68337344254154,1,17,4,0,811,0.5046069174293009,0
"30;""admin."";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";195;3;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34832,320.5628764337687,320.5628764337687,1,10,5,2,786,0.5437462482900464,0
"32;""admin."";""single"";""unknown"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";235;2;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34833,125.82898298397656,125.82898298397656,1,17,6,0,796,0.1015667287188362,0
"31;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";165;3;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34834,20.338691398479043,20.338691398479043,1,12,7,2,819,0.5262053280206825,0
"23;""blue-collar"";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""may"";""fri"";68;2;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34835,68.55860929206025,68.55860929206025,1,18,5,0,780,0.5910992421956839,0
"32;""services"";""divorced"";""high.school"";""unknown"";""yes"";""no"";""cellular"";""may"";""fri"";133;4;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34836,88.5671874023029,88.5671874023029,1,6,5,1,753,0.5227198111307374,0
"55;""blue-collar"";""married"";""professional.course"";""no"";""no"";""yes"";""cellular"";""may"";""fri"";100;2;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34837,410.859203519037,410.859203519037,1,14,10,0,644,0.5728506085832646,0
"35;""blue-collar"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";676;3;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""yes""",HH_34838,161.46252850873762,161.46252850873762,1,13,3,0,707,0.3119922540214008,0
"26;""blue-collar"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""may"";""fri"";49;3;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34839,312.2496769526886,312.2496769526886,1,11,5,1,689,0.3878066962614362,0
"32;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""may"";""fri"";153;2;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""yes""",HH_34840,212.56976818710856,212.56976818710856,1,9,6,2,767,0.3085935366375365,0
"21;""services"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""may"";""fri"";103;6;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34841,55.62931319653615,55.62931319653615,1,15,2,4,603,0.4411443692209307,1
"34;""blue-collar"";""married"";""professional.course"";""no"";""yes"";""yes"";""cellular"";""may"";""fri"";19;7;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34842,190.2548300479785,190.2548300479785,1,12,3,1,658,0.2260696221684669,0
"34;""technician"";""divorced"";""professional.course"";""no"";""yes"";""yes"";""cellular"";""may"";""fri"";296;2;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34843,32.592812049439374,32.592812049439374,1,12,5,2,642,0.4329685610891211,0
"24;""services"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""may"";""fri"";145;4;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34844,78.67424670189637,78.67424670189637,1,5,3,1,658,0.5165975902384445,0
"34;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";69;5;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34845,246.0556083817989,246.0556083817989,1,13,2,1,717,0.3033795074126241,0
"37;""admin."";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""fri"";26;6;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34846,141.9851075459611,141.9851075459611,1,19,3,0,702,0.5104287232919751,0
"23;""admin."";""single"";""unknown"";""no"";""yes"";""no"";""telephone"";""may"";""fri"";17;4;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34847,261.7993896668337,261.7993896668337,1,8,5,1,792,0.5435773899762504,0
"24;""blue-collar"";""married"";""basic.9y"";""no"";""unknown"";""unknown"";""cellular"";""may"";""fri"";323;5;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34848,44.09598955410909,44.09598955410909,1,15,2,0,624,0.1355364721247228,0
"28;""services"";""single"";""high.school"";""no"";""yes"";""yes"";""cellular"";""may"";""fri"";9;6;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34849,207.7935292758744,207.7935292758744,1,11,4,1,631,0.1947922826296269,0
"32;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";460;3;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34850,33.90798482025789,33.90798482025789,1,13,5,0,677,0.1395559131319202,0
"44;""admin."";""married"";""high.school"";""no"";""yes"";""yes"";""cellular"";""may"";""fri"";111;4;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34851,118.21898915234944,118.21898915234944,1,4,9,0,716,0.2465482808862518,0
"28;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""may"";""fri"";165;2;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34852,85.25089010652819,85.25089010652819,1,15,3,0,810,0.4572184214599467,0
"36;""admin."";""single"";""high.school"";""no"";""yes"";""yes"";""cellular"";""may"";""fri"";10;5;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34853,121.95045645338138,121.95045645338138,1,10,7,3,766,0.1384216687906818,0
"29;""admin."";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""may"";""fri"";113;4;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34854,21.84639561746941,21.84639561746941,1,12,7,4,765,0.5205687988931651,0
"29;""technician"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""fri"";12;4;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34855,67.23112513536749,67.23112513536749,1,7,1,0,640,0.1939727028123144,0
"42;""entrepreneur"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";9;9;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34856,164.89860517464172,164.89860517464172,1,16,5,0,670,0.2763411541147438,0
"31;""technician"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""fri"";14;6;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34857,122.64705152078696,122.64705152078696,1,14,5,2,711,0.4962165604075397,0
"24;""blue-collar"";""married"";""basic.9y"";""no"";""unknown"";""unknown"";""telephone"";""may"";""fri"";8;6;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34858,119.4331332475258,119.4331332475258,1,14,5,0,691,0.1539304139166099,0
"32;""management"";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""may"";""fri"";194;3;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34859,107.25681463331487,107.25681463331487,1,19,6,1,669,0.4029010515009062,0
"29;""blue-collar"";""divorced"";""basic.4y"";""no"";""no"";""no"";""cellular"";""may"";""fri"";667;3;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""yes""",HH_34860,432.05257790382,432.05257790382,1,14,0,1,622,0.1815961235077219,0
"27;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";670;4;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""yes""",HH_34861,409.015469035549,409.015469035549,1,12,5,0,627,0.2256566469197228,0
"29;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";14;4;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34862,66.97704724279258,66.97704724279258,1,10,6,0,754,0.1529155711612525,0
"28;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";115;5;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34863,65.05538648900568,65.05538648900568,1,11,4,1,605,0.3856337162696991,0
"28;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";14;2;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34864,121.4179253055648,121.4179253055648,1,14,1,1,672,0.2062847405689674,0
"31;""admin."";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""fri"";289;8;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34865,15.073573051405615,15.073573051405615,1,14,5,1,631,0.4277503657198102,0
"35;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";14;5;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34866,54.14692229918009,54.14692229918009,1,6,2,3,707,0.1102388203191025,0
"34;""self-employed"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""may"";""fri"";10;7;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34867,39.37381622710123,39.37381622710123,1,14,2,0,763,0.4709969703316704,0
"28;""blue-collar"";""single"";""basic.6y"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";354;8;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34868,37.9224837089988,37.9224837089988,1,14,4,0,744,0.2643850317362523,0
"23;""admin."";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";236;4;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34869,152.62627852762327,152.62627852762327,1,8,7,0,745,0.195158207764445,0
"26;""technician"";""single"";""basic.9y"";""no"";""no"";""no"";""cellular"";""may"";""fri"";62;1;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34870,72.76158027276684,72.76158027276684,1,11,1,0,767,0.3234411289946212,0
"29;""blue-collar"";""single"";""unknown"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";61;1;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34871,28.160013641556628,28.160013641556628,1,10,6,3,658,0.4988216798872601,0
"34;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";103;3;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34872,327.8161325185563,327.8161325185563,1,13,5,1,813,0.2162057902835462,0
"41;""management"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""may"";""fri"";172;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34873,310.89811977774247,310.89811977774247,1,14,2,2,609,0.3332455875706548,0
"33;""blue-collar"";""married"";""basic.6y"";""unknown"";""yes"";""yes"";""cellular"";""may"";""fri"";306;4;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34874,297.5792626778175,297.5792626778175,1,10,6,1,655,0.5769683614038257,0
"40;""admin."";""divorced"";""high.school"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";164;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34875,74.3277427385613,74.3277427385613,1,13,4,2,753,0.1288339423533274,0
"54;""retired"";""divorced"";""university.degree"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";778;5;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34876,8.800558414183422,8.800558414183422,1,11,5,1,652,0.3737609292161559,0
"45;""entrepreneur"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""fri"";39;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34877,16.931976913824585,16.931976913824585,1,11,6,1,736,0.5917600363681011,0
"32;""admin."";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""may"";""fri"";1181;9;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34878,48.454544598818735,48.454544598818735,1,13,11,1,761,0.2864290264888148,0
"39;""entrepreneur"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""may"";""fri"";124;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34879,37.26343556504512,37.26343556504512,1,5,3,0,803,0.1709095771067299,0
"39;""blue-collar"";""single"";""unknown"";""no"";""yes"";""yes"";""cellular"";""may"";""fri"";162;3;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34880,310.70388791094297,310.70388791094297,1,16,2,1,713,0.1626106971481616,0
"51;""technician"";""married"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";45;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34881,644.1922849375786,644.1922849375786,1,15,4,2,817,0.5814241854394604,0
"29;""admin."";""married"";""basic.6y"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";16;6;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34882,254.47311724878588,254.47311724878588,1,19,6,0,648,0.1551453011664938,1
"32;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";347;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34883,196.31607855973203,196.31607855973203,1,17,6,0,711,0.5742843078972701,0
"39;""entrepreneur"";""single"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""may"";""fri"";233;1;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34884,133.23719714912158,133.23719714912158,1,15,7,0,604,0.5494382592519791,1
"28;""entrepreneur"";""married"";""basic.9y"";""unknown"";""no"";""no"";""cellular"";""may"";""fri"";133;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34885,220.3916025450617,220.3916025450617,1,14,6,2,685,0.1725059183862385,0
"53;""services"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""may"";""fri"";136;1;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34886,440.7138142456379,440.7138142456379,1,14,5,0,686,0.2764777199207445,0
"34;""admin."";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";655;2;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""yes""",HH_34887,137.94871046486426,137.94871046486426,1,13,6,1,692,0.5722046065974796,0
"35;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""may"";""fri"";196;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34888,25.194158542884704,25.194158542884704,1,11,6,0,754,0.4779731971089052,0
"39;""entrepreneur"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";452;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34889,26.84358049586089,26.84358049586089,1,7,6,1,616,0.5650654805652142,0
"31;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""may"";""fri"";56;1;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34890,131.51104093819924,131.51104093819924,1,12,2,2,777,0.1563285549078566,0
"31;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";33;1;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34891,60.85019075310597,60.85019075310597,1,14,5,0,743,0.5132202350574656,0
"28;""admin."";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""may"";""fri"";35;3;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34892,361.6047010289971,361.6047010289971,1,11,7,0,816,0.1691704182113619,0
"33;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";227;1;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34893,141.87428159454345,141.87428159454345,1,16,4,0,733,0.1436781069103163,0
"30;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""may"";""fri"";197;1;999;1;""failure"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34894,169.2799997983824,169.2799997983824,1,13,2,1,605,0.1984426503976516,0
"28;""entrepreneur"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""cellular"";""may"";""fri"";78;2;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34895,0.8756574688157127,0.8756574688157127,1,7,4,2,712,0.5543586640159038,0
"30;""admin."";""single"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""may"";""fri"";191;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34896,103.62703984288645,103.62703984288645,1,10,2,0,775,0.4408301650650518,0
"54;""management"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""may"";""fri"";85;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34897,84.62465693127257,84.62465693127257,1,12,4,1,801,0.3547245634714309,0
"39;""technician"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";642;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34898,183.560961790274,183.560961790274,1,12,3,0,773,0.4015504516572201,1
"54;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""may"";""fri"";173;1;999;0;""nonexistent"";-1.8;92.893;-46.2;1.25;5099.1;""no""",HH_34899,72.3451180263809,72.3451180263809,1,15,8,2,735,0.1855226341971049,0
